Gene,Chr,Gene Start,Gene End,Gene Score,nSNPs,TopSNP P-Value,Gene ReScorePR,Gene ReScoreRWR
TNP1,2,217432426,217433027,5.643283978440325,15,0.0531183,13.973375154436152,2.4725616350055795
EPHA6,3,98641179,98949106,7.401130600514278,87,0.0531189,18.50306584179206,3.0729519067618964
DEFB128,20,116526,118264,5.499804805710949,13,0.0531384,16.919607568818094,5.499804805710949
MFSD1,3,160002605,160030198,6.26669305947858,28,0.05315790000000001,17.685028913179757,4.40222714741456
OR4S1,11,48284350,48285280,4.879939793815945,7,0.053182299999999995,4.879939793815945,5.230261291427021
C1orf146,1,92456160,92483955,5.824226547734232,18,0.05319159999999999,5.824226547734232,2.319298497805139
C2orf42,2,70230520,70271655,6.1115232952348375,24,0.0532121,16.60135228189553,6.1115232952348375
KRTAP3-1,17,36418299,36418892,5.76651744669606,17,0.05322090000000001,16.969097666307633,6.151705019457676
MIPEP,13,23202327,23361559,7.567961692897152,103,0.05322469999999999,16.500097027209186,7.567961692897152
TFF3,21,42605231,42608775,6.265256863721142,28,0.053234300000000005,14.97904079542284,3.320989175886069
C12orf54,12,47163289,47176434,5.928005358239979,20,0.053275800000000005,16.803078094669914,3.7389200678739485
GALNT10,5,153763529,153780003,6.692898995665428,43,0.0533064,15.96414355000611,5.361321963739558
GAL3ST1,22,29280623,29298817,5.764874705784831,17,0.053308400000000006,16.501673377424147,4.8904159397127165
RC3H1,1,172174459,172228833,6.227490724253205,27,0.05330880000000001,6.227490724253205,1.1629771656783554
NEU2,2,233605625,233608011,5.764799673520923,17,0.0533124,15.07163394429177,5.764799673520923
TIFA,4,113418466,113419021,5.763854749044566,17,0.0533628,17.172241688177103,1.7432586933275125
SALL2,14,21059312,21075177,5.975077644053795,21,0.053367399999999995,14.963588126684371,0.7815971208893966
CASP12,11,104266306,104274607,5.926085129622866,20,0.053378199999999994,5.926085129622866,5.926085129622866
TRIM66,11,8649710,8657847,5.762951905776385,17,0.053411,16.804723971622963,5.221200095719658
RPL27A,11,8660570,8667995,5.874177540886609,19,0.053411,16.606316454020618,1.7592213316200982
NLRP2,19,60169582,60204317,6.107769925038479,24,0.05341219999999999,14.64653249668011,11.56495066002984
BSX,11,122353566,122357589,5.126609341958139,9,0.053429899999999995,15.812953088000942,5.126609341958139
ZIC5,13,99413275,99422179,5.568361618193262,14,0.0534342,16.821349305809264,6.102964691619763
PIGG,4,483077,506631,6.107098019731258,24,0.0534481,16.73774222487696,2.3513972659872264
C1orf198,1,229039488,229071958,6.224622894316149,27,0.0534619,6.224622894316149,6.224622894316149
FGG,4,155745177,155753352,5.413475724685974,12,0.0534735,15.63134349506258,2.599231763284073
ZNF485,10,43421880,43433358,6.147403758738466,25,0.053475699999999994,6.147403758738466,6.147403758738466
RCL1,9,4850453,4875917,6.859867482608404,51,0.05350169999999999,16.277789124490205,2.2408924817529994
MRPL46,15,86803712,86811637,5.125234653033831,9,0.0535034,5.125234653033831,2.4140873838590897
ANGPTL5,11,101266614,101292463,6.185843113784379,26,0.053517499999999996,17.55189490968418,1.4544493148391195
MICAL3,22,16722982,16769652,6.640750765247916,41,0.0535479,15.5550997413333,2.8754382181647236
SPIB,19,55614027,55624060,5.817184495985558,18,0.0535675,14.003044304274342,3.197366662450903
TRIOBP,22,36483565,36502509,5.411693252968995,12,0.053568899999999996,14.970267133262846,22.039850476720396
DPPA2,3,110495330,110518054,5.491325358899918,13,0.0535909,5.491325358899918,5.491325358899918
DPPA4,3,110527677,110539109,5.870814980604821,19,0.0535909,14.875466737605265,5.870814980604821
UNC13D,17,71343687,71350599,5.410930041584917,12,0.053609800000000006,16.64298381898773,5.410930041584917
UBE2E2,3,23219811,23607074,7.830733134728439,135,0.053640099999999996,18.267665348183918,7.830733134728439
B3GNT3,19,17766918,17785385,5.969954694477257,21,0.053641499999999995,16.01059687904108,2.692485202318645
INSL3,19,17788321,17793320,5.633482457856044,15,0.053641499999999995,16.96942354544501,2.837922512932949
COL17A1,10,105812934,105835628,5.81487047218009,18,0.05369159999999999,16.872224709191194,5.81487047218009
MED25,19,55024854,55033848,5.3218744876892625,11,0.0537195,5.3218744876892625,3.8097724033505083
SCGB2A1,11,61732715,61737984,5.408448502801501,12,0.05374299999999999,16.77486016484507,5.408448502801501
BCLAF1,6,136619693,136652682,5.631437627322541,15,0.0537513,17.02172549171162,2.344632016739238
TPTE2,13,18895018,19008903,6.2190364074439834,27,0.0537614,17.6598566090949,2.375645725989454
NPAS4,11,65945050,65950753,5.225719534081485,10,0.0537649,14.448350245711794,5.225719534081485
MRPL11,11,65959125,65962886,4.021746729755549,3,0.0537649,14.008721821328436,2.369291602046503
RFPL4B,6,112777603,112778395,5.407990873499286,12,0.05376759999999999,16.613008800007844,1.2510228217108688
ALG6,1,63609029,63675466,6.448868359073979,34,0.0537986,17.860426750011307,9.393247119172132
TTC22,1,55022811,55039529,5.966989379759901,21,0.0538008,14.503476332624846,2.214922985458018
OAS3,12,111860631,111895438,6.61120886118565,40,0.0538082,17.132737765567704,4.510423630656182
FASTKD3,5,7912271,7922115,6.140725866031487,25,0.053834,16.36802928256463,1.1068954900477845
PROP1,5,177351841,177355849,5.406656387626519,12,0.0538394,15.297574843468412,15.207087605772998
ARL8B,3,5138929,5197601,6.217558743593571,27,0.0538409,6.217558743593571,6.217558743593571
OR2D3,11,6898808,6899801,5.963906821042849,21,0.0539669,5.963906821042849,3.213152575496779
KCNK16,6,39390575,39398294,6.137830407427007,25,0.05399009999999999,17.15327517815426,0.9191463566832042
GPRC5B,16,19777793,19803652,6.096925067766142,24,0.053994600000000004,17.305746375600272,0.857406518668957
GPD1L,3,32123147,32185204,6.96169843387489,57,0.0540067,6.96169843387489,6.96169843387489
ZNF484,9,94648171,94680111,5.6258996362834965,15,0.0540498,14.255123625783536,1.634353393676162
ALDH1L1,3,127352632,127360172,6.21361784814114,27,0.0540535,15.479942632011873,6.21361784814114
OR8S1,12,47205681,47208153,5.482615645000338,13,0.054059699999999995,5.482615645000338,1.5133573779643341
STAU1,20,47163282,47238695,6.212780140526061,27,0.0540988,15.909717195187632,2.267861626695684
CNOT2,12,69017435,69026113,5.750077137533673,17,0.054103099999999994,14.577096048463808,5.750077137533673
TIMM17A,1,200191270,200206412,5.624703307962293,15,0.054114499999999996,14.588672542218621,2.155052687653659
ACAA1,3,38139210,38153619,5.624315317195301,15,0.0541355,15.079099092877257,0.6519204948948026
MYD88,3,38155008,38159516,5.481214473554628,13,0.0541355,15.010802315789679,2.316390123428782
RTN4,2,55052830,55131238,6.867349986654798,52,0.0541441,6.867349986654798,6.867349986654798
MARCH7,2,160323982,160333330,4.995145261506611,8,0.054165899999999996,4.995145261506611,9.147944460309287
APOA2,1,159458706,159460042,5.960060015154707,21,0.054174900000000005,14.381601909701342,5.960060015154707
TOMM40L,1,159462717,159467031,5.911269850985275,20,0.054174900000000005,5.911269850985275,1.1527389064567768
VPS4A,16,67902787,67916447,5.6880856912835815,16,0.0541771,17.05735703535372,5.6880856912835815
KLK10,19,56207811,56215243,5.910952411171597,20,0.05419209999999999,16.291226684300568,2.118492575520414
KLK11,19,56218159,56221684,5.623270338719816,15,0.05419209999999999,5.623270338719816,5.623270338719816
KLK12,19,56224159,56230298,5.623270338719816,15,0.05419209999999999,16.36443685773626,0.7896711529047163
SPATA9,5,95019775,95044470,6.050227316291693,23,0.054218499999999996,16.513874184529076,7.752610931445039
C17orf50,17,31112028,31116211,4.993844550913947,8,0.054236400000000004,4.993844550913947,1.5803116016672005
UGP2,2,63922517,63972200,6.347667712950582,31,0.0542756,16.61913478187453,6.347667712950582
GOT2,16,57298535,57325747,6.346680647842008,31,0.054329199999999994,16.645108778482506,6.346680647842008
UBXN10,1,20389641,20390484,4.991684132134998,8,0.05435369999999999,4.991684132134998,4.991684132134998
PEPD,19,38569702,38704641,7.24215203931614,76,0.0543985,16.679681197326964,1.5968357287480774
INSL4,9,5221418,5223967,4.990777521261796,8,0.054403,15.165575000326774,4.990777521261796
TOP2B,3,25614478,25680835,6.2783524522355085,29,0.0544182,16.169763915753823,15.525079416688712
RRS1,8,67503816,67505522,5.2134083646676945,10,0.0544309,16.554776578127242,5.2134083646676945
CCDC69,5,150540805,150583847,6.59960352235433,40,0.05443630000000001,6.59960352235433,6.59960352235433
CYP4F22,19,15480335,15524128,6.168572640725977,26,0.054449800000000007,6.168572640725977,21.30208401914512
KRT72,12,51265639,51281559,6.436232583513706,34,0.0544827,16.61603262782961,2.1008667895528177
ZNF644,1,91176416,91259618,6.31102906158466,30,0.0544849,17.540051866329005,0.9179155114526698
PINK1,1,20844587,20850591,6.205152939651437,27,0.054513,14.758530744294,3.632616339980279
DDOST,1,20850846,20860624,6.405823635113588,33,0.054513,17.825551681008715,6.405823635113588
GLCCI1,7,7974947,8095234,7.157583872886347,70,0.0545254,17.545250924184224,1.991636826841224
SP5,2,171280106,171282743,5.904258022494222,20,0.0545561,5.904258022494222,2.2015830358906716
SNRPE,1,202097362,202106903,5.5475592501566195,14,0.054557400000000006,14.064879690324155,2.4430267251665607
FZD2,17,39990450,39992433,5.210997203904271,10,0.05456230000000001,14.194043018064416,3.7769603651979797
KRT13,17,36912151,36915391,5.852600032472288,19,0.054576,14.80043896720072,5.852600032472288
FRY,13,31733752,31768776,6.308970061259685,30,0.0545972,17.450771535962158,6.308970061259685
RNF8,6,37429725,37470492,6.126456205401634,25,0.0546077,6.126456205401634,10.350160452323982
IFI44,1,78888064,78902351,5.615513388913909,15,0.0546141,13.896992424980414,4.667338511383537
FEM1C,5,114884506,114908490,5.615123455774263,15,0.05463540000000001,16.289727688255745,5.615123455774263
RECQL,12,21513964,21545796,6.570450056057032,39,0.05464550000000001,15.517693774732107,20.16690473335012
GOLT1B,12,21546066,21562357,6.403395971393866,33,0.05464550000000001,17.74298736106067,6.403395971393866
ZNF750,17,78380598,78391220,5.6148928626547985,15,0.054648,5.6148928626547985,5.6148928626547985
IL15,4,142777203,142874062,6.490304874930435,36,0.054651099999999994,17.63994402922387,6.490304874930435
C20orf27,20,3682157,3696452,5.796969243826765,18,0.054661400000000006,16.569665318501247,3.669683956032226
ZC3H3,8,144590967,144694763,6.756578622043317,47,0.054670500000000004,18.190627835642022,7.5989794906700485
LRRC4,7,127455967,127457929,5.470881147202987,13,0.054697800000000005,16.790483994197082,2.0384579702690226
GIT2,12,108870249,108918483,5.796224936962427,18,0.0547021,15.134815247500367,6.016394116843088
E2F4,16,65783568,65790322,5.61374800515228,15,0.0547106,15.212182102186256,1.56855278511245
ELMO3,16,65790912,65795428,5.544755133665329,14,0.0547106,5.544755133665329,2.0811857407125594
C1orf141,1,67330446,67373241,6.43068111673604,34,0.054786,16.43124068208431,0.7935586303270276
LRIG1,3,66511910,66633535,7.33482714084436,84,0.054803,17.67168063569888,10.91469106750377
CCDC50,3,192529567,192592658,6.963577871432944,58,0.054851,18.322720364078062,12.587984973592672
ELK4,1,203855018,203868623,5.610935325623362,15,0.054864699999999995,14.27715800895573,11.756820046266045
PDLIM5,4,95724574,95808400,6.873080441463375,53,0.05487,15.56366407588743,12.936773324362415
LMBRD2,5,36139170,36187772,5.89736601013737,20,0.05493340000000001,5.89736601013737,7.069118956857329
SKP2,5,36187945,36219904,6.367369639383106,32,0.05493340000000001,16.85929211942781,6.367369639383106
TFCP2L1,2,121695003,121759245,6.772672746247692,48,0.0549423,6.772672746247692,2.1261876247356937
SCN11A,3,38896444,38911459,5.5395994305655005,14,0.0549934,15.216618734987389,1.4406978930483385
SMO,7,128633226,128640619,5.672098504998975,16,0.055050199999999994,14.387878663057744,5.672098504998975
RCOR3,1,209552201,209556200,5.383882517100178,12,0.05507959999999999,15.327299212930386,0.6734540659673375
MAGEF1,3,185910848,185912530,4.690555612824115,6,0.0550895,16.094086645557116,2.0648182032057356
PARP15,3,123817214,123838226,6.265520340192653,29,0.055121,16.120367907615524,0.7008854893346731
PRTG,15,53734566,53755173,5.605946396711131,15,0.055139099999999996,5.605946396711131,3.3035625421967363
KITLG,12,87424935,87450411,5.669832236665718,16,0.0551751,14.514799253992464,5.669832236665718
YIPF1,1,54089993,54128041,6.452424847933478,35,0.055184300000000006,16.420169810571725,2.1694991332012186
DIO1,1,54132471,54149347,5.98811923980238,22,0.055184300000000006,16.277127479845667,2.437343436891351
FLCN,17,17068591,17081227,5.787216621207213,18,0.0551971,5.787216621207213,5.787216621207213
SLC6A3,5,1445909,1498538,6.703462061872473,45,0.0551996,17.886059995906344,6.703462061872473
REEP2,5,137802674,137810557,5.78716046041341,18,0.0552002,5.78716046041341,11.330108596489286
KCNJ9,1,158317983,158325836,5.535585197532765,14,0.055214599999999996,16.37959865134182,5.535585197532765
IGSF8,1,158327761,158334931,5.604578069019716,15,0.055214599999999996,16.167754865467174,10.12548589799456
PSMB5,14,22564899,22573949,5.535574330900751,14,0.05521519999999999,16.616087290732064,3.6136213145200897
PSMB11,14,22581215,22583109,5.199102094279538,10,0.05521519999999999,5.199102094279538,0.5858013767759275
TRAPPC3,1,36374759,36387685,5.729295776861363,17,0.055239199999999995,5.729295776861363,1.1284469763396685
IPCEF1,6,154517437,154719592,7.905897993169422,150,0.0552845,17.60538138705951,11.56086355691189
UBE2G2,21,45013382,45046166,6.532700546127228,38,0.0552927,17.602645153473805,11.289197781555893
SOX13,1,202308868,202363494,6.955110783113434,58,0.055317399999999996,17.364134809864446,6.955110783113434
TFDP1,13,113335435,113343506,5.458970165048715,13,0.05535319999999999,14.466197117130138,5.458970165048715
MEOX2,7,15617361,15692833,7.068355688026814,65,0.055356100000000005,15.982182074323873,3.905282350026279
JAK2,9,4975244,5117995,6.954050196800735,58,0.0553761,16.28908107635132,10.91612629562536
CX3CL1,16,55963914,55976457,5.726037105657933,17,0.055419500000000003,15.864451560369762,8.997566063244987
GPSM2,1,109221125,109274567,6.358072589905497,32,0.0554465,17.247300778686686,6.358072589905497
CSN3,4,71142921,71151734,6.22422202158106,28,0.05546419999999999,17.62978453778186,6.22422202158106
PIK3R5,17,8732212,8809749,6.720383092321881,46,0.055479499999999994,15.121090966078622,6.720383092321881
TPK1,7,143779966,144164079,8.009366070646504,167,0.0555,16.673847007409215,8.032192101875978
RXFP3,5,33972247,33974099,5.723998387343024,17,0.0555326,5.723998387343024,0.9434553111233044
SLC45A2,5,33987271,34020537,6.528371203013194,38,0.0555326,6.528371203013194,6.528371203013194
SST,3,188869387,188870895,5.980896945059708,22,0.05558430000000001,16.160701658861832,0.8620231400491885
TIGD6,5,149354538,149356104,5.597642063196181,15,0.05559890000000001,16.209997789156084,1.4691460675732009
CDK5RAP2,9,122208245,122338625,6.650326249701377,43,0.0556248,6.650326249701377,7.175165831700124
RPL10L,14,46189969,46190778,4.834551005825508,7,0.0556518,16.255884542307328,4.834551005825508
MEF2A,15,97990705,98071524,6.780376704754411,49,0.055656500000000005,6.780376704754411,6.780376704754411
PCBP3,21,46140549,46186795,6.672654411258211,44,0.0556616,16.44159797026218,6.672654411258211
DDX59,1,198879787,198905749,6.022895988600955,23,0.05572080000000001,6.022895988600955,3.8013236814680287
COPS8,2,237658822,237672228,5.08437154047677,9,0.055735,15.001894733919787,0.558760480770292
SS18,18,21868966,21924609,5.777473866924707,18,0.0557375,14.567238376221074,5.777473866924707
ATP2A2,12,109268388,109273280,4.831565446955833,7,0.0558182,14.31291414204922,4.831565446955833
CFL1,11,65378881,65382677,5.718012656903905,17,0.055866,5.718012656903905,0.9261470524731454
PHC1,12,8958582,8985327,6.285883931025763,30,0.05587230000000001,6.285883931025763,17.827070647784012
M6PR,12,8984230,8993519,5.775058307259773,18,0.05587230000000001,16.77535787892367,18.183894187321112
F3,1,94778400,94779903,5.523700924805594,14,0.05587469999999999,14.960690675435114,13.020210488437268
CLDN20,6,155638545,155639205,4.9640368156305605,8,0.0558774,4.9640368156305605,4.9640368156305605
HBEGF,5,139692611,139706372,5.657182206559805,16,0.0558775,17.07069293546018,5.657182206559805
CCL18,17,31415755,31422954,5.880150389600191,20,0.05588730000000001,5.880150389600191,1.2366401892715098
RNF186,1,20013108,20014358,6.2165510561712924,28,0.0558913,15.423683729590772,1.5941299371955704
LHX4,1,178466064,178510811,6.961472561488125,59,0.0559143,6.961472561488125,3.1300534474497628
ZBTB10,8,81561002,81597165,5.591693843613059,15,0.055930600000000004,13.488693889809994,1.945254750193737
RSRC1,3,159310588,159745270,7.773880137483326,133,0.055936900000000005,7.773880137483326,12.040728352652657
DEAF1,11,634224,685740,6.667625898048635,44,0.055942200000000004,14.997735510762478,20.212511683366422
MRPL45,17,33706516,33732628,4.962831330348352,8,0.055944799999999996,16.31229557466837,9.885403380710532
GPR179,17,33735018,33753219,5.448339146130053,13,0.055944799999999996,5.448339146130053,19.968359533862703
LZTFL1,3,45840449,45932538,6.833791960147345,52,0.0559919,17.303525262071886,11.467540250728081
CXADR,21,17841215,17887768,6.643682278456018,43,0.0559956,15.945330781679328,1.6617458664042617
RPL34,4,109761197,109771088,5.4470083622270895,13,0.0560193,14.832413429057077,1.2117318162534096
KIT,4,55288338,55292307,5.653687804581848,16,0.0560731,13.878063845522764,5.653687804581848
SFTPB,2,85739494,85748885,5.364491001533725,12,0.0561581,16.042391276209123,1.3192101805810599
ANKRD36,2,97192702,97229826,3.572594428803886,2,0.0561658,14.970983685169367,0.7186806065665878
PHOX2B,4,41440855,41445744,4.825250576430627,7,0.05617180000000001,15.306733219759884,0.6835909677721633
FXR2,17,7435271,7458796,5.711482633164748,17,0.056232000000000004,15.446968086341982,4.682232694760337
ZBED5,11,10832761,10836168,5.768397443160242,18,0.0562457,5.768397443160242,2.481003745267845
SEMA6C,1,149375956,149385728,5.711189248976052,17,0.0562485,15.875901616501839,1.6137599192055907
FAM131C,1,16256850,16272714,5.711011482258846,17,0.0562585,5.711011482258846,1.747637588224341
PARG,10,50697329,51041337,5.44241337976194,13,0.0562773,5.44241337976194,1.5085343611088529
DIS3L,15,64374379,64413290,6.244745637064862,29,0.0562781,6.244745637064862,6.244745637064862
TIPIN,15,64416061,64436108,5.516507136693647,14,0.0562781,5.516507136693647,1.4732828789011703
XKR9,8,71744153,71810731,5.821782178520287,19,0.056284100000000004,5.821782178520287,0.951716014953426
OR5AK2,11,56512964,56513894,4.956553796612096,8,0.0562971,4.956553796612096,4.956553796612096
OR5A2,11,58946027,58947002,5.073424235530261,9,0.0563485,14.19808421234704,0.85452776161281
C14orf93,14,22525950,22549192,5.8206084684233055,19,0.056350199999999996,15.910800072701246,5.8206084684233055
ORAI2,7,101861000,101884273,5.920564162747711,21,0.05635740000000001,5.920564162747711,0.7061895940221565
ALKBH4,7,101883694,101892293,5.766413482920453,18,0.05635740000000001,14.290015176405799,4.056165834645794
SLC6A20,3,45774415,45788835,6.243135295020824,29,0.0563688,16.192401513084683,0.9922247401391548
RPAP3,12,46343340,46386041,5.871495458163724,20,0.0563731,5.871495458163724,5.9536044162797115
MRPS2,9,137532303,137536340,5.582983546933194,15,0.05641990000000001,5.582983546933194,5.582983546933194
ERMP1,9,5802736,5823081,5.7648691823845555,18,0.0564445,5.7648691823845555,1.5427784072828568
MPDZ,9,13109500,13130038,5.582370476102542,15,0.0564545,14.577794431573135,5.582370476102542
INF2,14,104244634,104256992,5.869981697545109,20,0.0564585,17.229624871718624,1.5365915476129266
XPO5,6,43598050,43651642,6.131862537872885,26,0.0564858,14.901046778784028,1.1069835131982162
POLH,6,43662502,43696238,5.646354722091184,16,0.0564858,14.32291123082135,5.646354722091184
FN3K,17,78288865,78301060,5.271443542512141,11,0.0564981,15.68177080080141,5.271443542512141
GFPT2,5,179660305,179712921,6.843686207641523,53,0.056506799999999996,6.843686207641523,6.132896513598607
LCP1,13,45598058,45654395,7.063003025012985,66,0.05650940000000001,16.10358636827575,1.4088839362211538
LRRC52,1,163779867,163799822,6.634125549608822,43,0.05653330000000001,6.634125549608822,6.634125549608822
LRRC7,1,70274714,70361759,6.86129233568291,54,0.0565682,15.438793766892665,1.2269397950080563
DLX1,2,172658453,172662647,5.511091650729876,14,0.0565837,5.511091650729876,1.29275173748815
ZFAND2B,2,219780194,219782613,4.663753143420389,6,0.056586000000000004,4.663753143420389,3.391787801585138
GTSE1,22,45104607,45108847,5.17422361872264,10,0.056606100000000006,16.024978894310234,3.803688912345942
TACR3,4,104730073,104860422,6.841538332283471,53,0.0566283,6.841538332283471,4.507778736517451
C10orf53,10,50557689,50586962,6.202976014192484,28,0.0566552,6.202976014192484,3.3386416623592607
PLB1,2,28681025,28720117,6.6773528041833545,45,0.05665980000000001,16.973031434927126,1.1872977814939272
MANBAL,20,35359112,35379077,5.50959587244776,14,0.056668399999999994,16.86283229390073,1.4753314888613627
PRG4,1,184532027,184550311,5.703504866134189,17,0.05668240000000001,15.387040256768678,6.265830699964882
OR5B12,11,57963255,57964200,5.172324567853554,10,0.05671369999999999,15.264265468715598,1.9277984210349406
IFITM2,11,298106,299410,5.172246988197721,10,0.05671810000000001,15.525551041816811,4.515875361559312
SPTBN5,15,39927635,39973567,6.451882268330127,36,0.0567918,17.188260141281383,1.4857891960716572
SPDYA,2,28892366,28917179,5.863673096476765,20,0.0568158,17.230705481142195,1.0910679884644292
MS4A1,11,59979857,59994801,5.912454460316009,21,0.0568163,16.910398673712816,5.912454460316009
C11orf91,11,33676578,33678519,5.700781100934935,17,0.056837,5.700781100934935,0.7199297331569057
LRIT3,4,111005723,111012920,5.8630941997954125,20,0.056848699999999995,15.742221101330003,0.9702399360232921
SSR3,3,157741236,157755629,6.163114361161694,27,0.056853499999999994,15.278568573500245,3.1919812285491767
HIGD2B,15,70755175,70765543,4.476711889784325,5,0.05685369999999999,4.476711889784325,0.564725458865668
OR2C1,16,3345889,3346925,5.811232891936123,19,0.056880999999999994,17.01191583707512,6.987690913233102
PIGX,3,197923642,197947273,6.233509752406404,29,0.056914,15.326228608349707,0.7404052451278746
EMP3,19,53520440,53525622,5.168572383332619,10,0.0569269,14.202341465638792,2.2264348497930997
SOHLH1,9,137725075,137731195,5.861659839957652,20,0.0569303,16.643066518721,3.4172020482982255
NARS2,11,77824890,77963367,6.908963025558368,57,0.0569312,6.908963025558368,0.9771087712730528
TMEM60,7,77261224,77261626,5.168117517356566,10,0.056952800000000005,16.284350927871746,0.7101248682990994
ALDH1L2,12,103942331,104002366,6.854158343717588,54,0.056973199999999995,18.12639185789694,0.8381906003068261
ENPP1,6,132224427,132240671,5.062372546667781,9,0.056974699999999996,13.776194306457924,1.3056222050066677
DBX2,12,43694805,43731149,6.000114020095928,23,0.0570048,6.000114020095928,7.932274499811612
ADAD1,4,123520120,123570389,5.955537714365905,22,0.057011900000000004,15.616013287215711,5.955537714365905
PDZK1,1,144439082,144475430,5.429349905886664,13,0.0570173,13.869915283376834,0.6584560264074502
C11orf16,11,8898198,8911129,6.0829554695695816,25,0.0570356,17.4905184253781,5.677300251362459
ZDHHC24,11,66063310,66070247,5.348898633785339,12,0.0570406,5.348898633785339,1.4302996255145966
KLKB1,4,187385665,187416619,6.500982254639605,38,0.057074599999999996,17.138221525152275,2.172058927468724
PDLIM1,10,96987618,97040771,6.713277413962662,47,0.0570898,16.42297480911463,6.667322671584834
KLF17,1,44357108,44373396,5.858853327713021,20,0.057090300000000004,5.858853327713021,3.8606578385577643
CDC42BPB,14,102479980,102500740,5.753470041370873,18,0.05709159999999999,16.718237444531958,5.753470041370873
SEPT8,5,132119595,132141460,5.6961802683219735,17,0.0570991,5.6961802683219735,5.6961802683219735
HES4,1,924206,925333,4.942003987966181,8,0.0571222,4.942003987966181,5.059040634981896
SEMA4G,10,102722275,102735362,5.806311913876149,19,0.0571616,17.19359979005581,4.488581985443172
NUDCD1,8,110356756,110411338,5.633959697636132,16,0.0571903,5.633959697636132,4.118504610068517
FXYD6,11,117214947,117252577,6.66765585004639,45,0.0572119,6.66765585004639,2.741518088904353
PLD1,3,172853725,172878337,5.5687901497131715,15,0.057226400000000004,14.340082762596747,5.5687901497131715
KRTAP4-4,17,36569431,36570509,4.470029339229992,5,0.057234900000000005,4.470029339229992,5.736444086786035
RSAD1,17,45911188,45918335,5.345487593524516,12,0.0572355,14.138837331519742,2.088371134408248
ELF5,11,34469719,34491906,6.415867856236397,35,0.057239,15.147921578115199,0.9655035046005906
SPINT2,19,43447041,43474948,6.0385509135654205,24,0.0572403,16.227614546284784,17.605408448295076
BICD2,9,94513465,94566904,5.904650967456734,21,0.057261400000000004,16.613206188842785,9.859956815625756
GLRA1,5,151182380,151284596,6.866693604096606,55,0.0573054,18.183888235793564,9.83845428536038
PRUNE2,9,78628000,78710823,7.002273550206626,63,0.057318100000000004,16.986893960961766,4.140984797708109
TMC8,17,73645513,73647404,5.748948962279115,18,0.05735030000000001,5.748948962279115,5.748948962279115
GLYATL2,11,58358115,58368573,5.853962547785842,20,0.0573702,17.23348784491301,5.853962547785842
IGFL3,19,51315167,51319771,4.649693466267771,6,0.05738719999999999,4.649693466267771,4.649693466267771
CLDN17,21,30460131,30460806,5.255423338354791,11,0.0574105,14.073680403766843,2.184161488710727
RCE1,11,66367458,66370579,4.802733017453793,7,0.057451,14.794558807073122,0.8010820465429412
PC,11,66372572,66482423,6.5703949351027875,41,0.057451,17.870887048677204,4.201714253170669
LRFN4,11,66381571,66384521,4.936264410078316,8,0.057451,16.350461284965874,5.349385105958513
IL34,16,69237968,69252085,5.747156333525533,18,0.057453199999999996,16.649771605621424,5.747156333525533
PCMTD2,20,62357491,62378023,6.075637773641405,25,0.0574545,17.516029537387503,1.415116369006261
FSCN3,7,127020924,127029079,5.56348676171842,15,0.057530700000000004,5.56348676171842,1.9752538389591219
PAX4,7,127039041,127042960,5.0526611379524295,9,0.057530700000000004,14.40589724982706,5.0526611379524295
OR4X1,11,48241988,48242906,5.799574875973791,19,0.057548,5.799574875973791,4.4722208158136745
SLC26A9,1,204148799,204179211,7.028628661769161,65,0.0575995,17.832804887342526,6.486982842934021
VNN2,6,133106701,133126291,6.465075973933118,37,0.0576043,6.465075973933118,6.465075973933118
LRRC8D,1,90171215,90173792,4.645719648204205,6,0.05761569999999999,15.201117070969287,2.265795991745115
PNPLA3,22,42650951,42691766,6.491273880652014,38,0.0576314,6.491273880652014,8.561168321590888
PDYN,20,1907401,1922702,6.149514175992921,27,0.057632,16.48019021918422,6.149514175992921
RB1,13,47832153,47849171,5.050603486542591,9,0.0576492,14.974120649625274,0.874839602883049
TGFB1I1,16,31392262,31396781,5.155932779357783,10,0.057651,15.659735685779786,3.484660902913082
SLC5A2,16,31401939,31409592,4.645107155591792,6,0.057651,14.960250433151664,5.0626971739337545
C16orf58,16,31408315,31427207,5.492405015978996,14,0.057651,5.492405015978996,5.492405015978996
DEPDC1,1,68712422,68735387,6.031115352737774,24,0.0576675,17.341563015169715,7.562430398509723
MRGPRX3,11,18115325,18116294,4.798909246550074,7,0.0576711,15.568868123955735,13.84166636791391
RANBP6,9,6002747,6005603,4.798758402473148,7,0.0576798,16.144988343693548,8.034830197435994
HPS6,10,103815136,103817783,4.2389969935680485,4,0.057688199999999995,4.2389969935680485,3.2152969090827273
CDKN2AIP,4,184602782,184606043,5.491687159529857,14,0.0576924,16.20351574450592,8.813330961778806
ZNF707,8,144838609,144849543,5.685688919448814,17,0.057701300000000004,14.777827723111162,5.685688919448814
DOCK8,9,355590,455254,7.719835001781925,130,0.0577114,18.930843834578194,3.7746879776363484
HDHD2,18,42887778,42930869,5.796720470315471,19,0.0577125,17.072480242832057,6.023478087021009
DPY30,2,32102475,32118366,5.049391715049843,9,0.0577191,5.049391715049843,1.8352044882810787
LIN9,1,224487036,224563821,5.987469061441189,23,0.0577302,14.90763975593124,8.845301784045958
DNAH5,5,13964465,13985565,6.31769515867264,32,0.0577311,6.31769515867264,6.31769515867264
